26.10.2020	80.52
27.10.2020	81.78
28.10.2020	79.2
02.11.2020	79.3
03.11.2020	75.7
04.11.2020	76.08
05.11.2020	74.92
06.11.2020	74.5
09.11.2020	76.68
10.11.2020	77.38
11.11.2020	79.4
12.11.2020	79.5
13.11.2020	84.18
16.11.2020	80.28
17.11.2020	80.74
18.11.2020	81.34
19.11.2020	82.26
20.11.2020	82.36
23.11.2020	82.62
24.11.2020	85.06
25.11.2020	84.16
26.11.2020	84.64
27.11.2020	84.14
01.12.2020	82.24
02.12.2020	82.04
03.12.2020	81.92
04.12.2020	81.72
07.12.2020	82.96
08.12.2020	85.04
09.12.2020	84.66
10.12.2020	86.8
11.12.2020	86.22
14.12.2020	87.28
15.12.2020	87.28
16.12.2020	86.9
17.12.2020	86.24
18.12.2020	86.28
21.12.2020	85.2
22.12.2020	84.42
23.12.2020	85.58
24.12.2020	88.56
25.12.2020	89.78
28.12.2020	87.28
01.01.2021	90.06
04.01.2021	90.78
05.01.2021	92.3
06.01.2021	91.9
07.01.2021	92.32
08.01.2021	91.1
11.01.2021	89.94
12.01.2021	90.18
13.01.2021	88
14.01.2021	88.6
15.01.2021	87.76
18.01.2021	85.84
19.01.2021	89.02
20.01.2021	89.08
21.01.2021	87.24
22.01.2021	89.08
25.01.2021	86.5
26.01.2021	86.78
27.01.2021	87.98
28.01.2021	85.42
01.02.2021	82.98
02.02.2021	82.66
03.02.2021	80.42
04.02.2021	82.04
05.02.2021	80.78
08.05.2021	81.76
09.05.2021	82.9
10.05.2021	82.8
11.05.2021	83.74
12.05.2021	85.18
15.02.2021	84
16.02.2021	84.64
17.02.2021	82.36
18.02.2021	85.9
19.02.2021	85.8
22.02.2021	86.56
23.02.2021	86.02
24.02.2021	85.6
25.02.2021	87.62
26.02.2021	88.7
01.03.2021	87.76
02.03.2021	86.18
03.03.2021	84.18
04.03.2021	88.5
05.03.2021	88.12
08.03.2021	88.98
09.03.2021	86.04
10.03.2021	86.5
11.03.2021	84.56
12.03.2021	83.88
15.03.2021	84.92
16.03.2021	86.92
17.03.2021	86.7
18.03.2021	88.8
19.03.2021	88.44
22.03.2021	88.24
23.03.2021	89.42
24.03.2021	88.82
25.03.2021	90.04
26.03.2021	88.08
01.04.2021	86.1
02.04.2021	85.54
05.04.2021	84.14
06.04.2021	81.62
07.04.2021	82.28
08.04.2021	81.54
09.04.2021	82.34
12.04.2021	83.84
13.04.2021	84.52
14.04.2021	87.12
15.04.2021	86.66
16.04.2021	89.4
19.04.2021	92.38
20.04.2021	91.42
21.04.2021	92.14
22.04.2021	91.36
23.04.2021	92.68
26.04.2021	91.92
27.04.2021	91.34
28.04.2021	88.9
03.05.2021	90.48
04.05.2021	90.54
05.05.2021	89.84
06.05.2021	91.28
07.05.2021	91.74
10.05.2021	88.44
11.05.2021	88.68
12.05.2021	88.5
13.05.2021	89.16
14.05.2021	86.46
17.05.2021	87.78
18.05.2021	86.4
19.05.2021	90.12
20.05.2021	89.38
21.05.2021	87.84
24.05.2021	90.16
25.05.2021	90.28
26.05.2021	89.7
27.05.2021	90.4
28.05.2021	91.78
01.06.2021	91.24
02.06.2021	90.92
03.06.2021	92.74
04.06.2021	93.68
07.06.2021	91.5
08.06.2021	92.02
09.06.2021	93.68
10.06.2021	94.32
11.06.2021	92.26
14.06.2021	92.82
15.06.2021	92.46
16.06.2021	92.38
17.06.2021	93.64
18.06.2021	93.16
21.06.2021	92.4
22.06.2021	91.7
23.06.2021	93.54
24.06.2021	92.96
25.06.2021	93.02
28.06.2021	94.68
01.07.2021	96.4
02.07.2021	94.88
05.07.2021	97.22
06.07.2021	96.26
07.07.2021	96.06
08.07.2021	97.32
09.07.2021	99.5
12.07.2021	99.1
13.07.2021	100.6
14.07.2021	100.2
15.07.2021	100.75
16.07.2021	101.55
19.07.2021	101.45
20.07.2021	101.95
21.07.2021	103.8
22.07.2021	102.35
23.07.2021	102.25
26.07.2021	103.5
27.07.2021	103.45
28.07.2021	103.25
02.08.2021	101.4
03.08.2021	101.15
04.08.2021	100.35
05.08.2021	101.35
06.08.2021	103
09.08.2021	104.65
10.08.2021	106.15
11.08.2021	105.15
12.08.2021	105
13.08.2021	103.95
16.08.2021	103.65
17.08.2021	103.55
18.08.2021	104.8
19.08.2021	106.1
20.08.2021	108.9
23.08.2021	107.7
24.08.2021	107.1
25.08.2021	107.25
26.08.2021	107.05
27.08.2021	107.15
01.09.2021	107.3
02.09.2021	108.65
03.09.2021	108.2
06.09.2021	107.85
07.09.2021	107.8
08.09.2021	106.15
09.09.2021	106.7
10.09.2021	107.05
13.09.2021	106.85
14.09.2021	107.95
15.09.2021	104.95
16.09.2021	105.45
17.09.2021	104.45
20.09.2021	103.3
21.09.2021	103.7
22.09.2021	103.75
23.09.2021	101.9
24.09.2021	103.8
