28.10.2020	160.1
02.11.2020	154.9
03.11.2020	149.65
04.11.2020	146.85
05.11.2020	146.15
06.11.2020	149.55
09.11.2020	157.1
10.11.2020	161.6
11.11.2020	165.35
12.11.2020	164.45
13.11.2020	190.6
16.11.2020	201.9
17.11.2020	192.75
18.11.2020	189
19.11.2020	193.45
20.11.2020	202.9
23.11.2020	204.2
24.11.2020	200.9
25.11.2020	195.4
26.11.2020	194.85
27.11.2020	198
01.12.2020	208.8
02.12.2020	205.1
03.12.2020	204.6
04.12.2020	204.9
07.12.2020	199.5
08.12.2020	202
09.12.2020	206.7
10.12.2020	210.7
11.12.2020	208.5
14.12.2020	207
15.12.2020	206.3
16.12.2020	208.2
17.12.2020	209
18.12.2020	204.7
21.12.2020	206.5
22.12.2020	208
23.12.2020	206.9
24.12.2020	204.6
25.12.2020	204.6
28.12.2020	204.8
01.01.2021	206.9
04.01.2021	217.8
05.01.2021	215.5
06.01.2021	218.2
07.01.2021	216.7
08.01.2021	212
11.01.2021	211.4
12.01.2021	208
13.01.2021	208.1
14.01.2021	208.3
15.01.2021	209.4
18.01.2021	204.5
19.01.2021	205.6
20.01.2021	212.3
21.01.2021	210.6
22.01.2021	210.5
25.01.2021	213.5
26.01.2021	217.8
27.01.2021	208
28.01.2021	206.5
01.02.2021	196
02.02.2021	201.1
03.02.2021	194.75
04.02.2021	193.25
05.02.2021	191.45
08.05.2021	191.95
09.05.2021	201
10.05.2021	200
11.05.2021	203.5
12.05.2021	202.6
15.02.2021	202.4
16.02.2021	200.6
17.02.2021	195.55
18.02.2021	194.45
19.02.2021	194.8
22.02.2021	197.35
23.02.2021	198.4
24.02.2021	198.15
25.02.2021	189.05
26.02.2021	191.85
01.03.2021	194.15
02.03.2021	195.45
03.03.2021	206.7
04.03.2021	200.4
05.03.2021	196.8
08.03.2021	207.5
09.03.2021	209.1
10.03.2021	208.9
11.03.2021	210
12.03.2021	201
15.03.2021	206.6
16.03.2021	208
17.03.2021	203.9
18.03.2021	201.2
19.03.2021	202
22.03.2021	203
23.03.2021	207.5
24.03.2021	208.5
25.03.2021	210.3
26.03.2021	201.1
01.04.2021	196.1
02.04.2021	194.15
05.04.2021	195.75
06.04.2021	196
07.04.2021	197.5
08.04.2021	196.45
09.04.2021	200
12.04.2021	201.3
13.04.2021	206.5
14.04.2021	202.9
15.04.2021	204.1
16.04.2021	203.2
19.04.2021	204.9
20.04.2021	199
21.04.2021	196.45
22.04.2021	198.55
23.04.2021	200.8
26.04.2021	202.4
27.04.2021	203.2
28.04.2021	194.15
03.05.2021	192
04.05.2021	196.15
05.05.2021	196.2
06.05.2021	202.3
07.05.2021	200.6
10.05.2021	202.9
11.05.2021	201.4
12.05.2021	210
13.05.2021	208.3
14.05.2021	202.3
17.05.2021	202
18.05.2021	205.7
19.05.2021	212
20.05.2021	211.3
21.05.2021	206.1
24.05.2021	208
25.05.2021	207.4
26.05.2021	214.6
27.05.2021	210.5
28.05.2021	208.5
01.06.2021	202.6
02.06.2021	203.1
03.06.2021	205.1
04.06.2021	208
07.06.2021	205.6
08.06.2021	211
09.06.2021	213.8
10.06.2021	212.1
11.06.2021	212.6
14.06.2021	212
15.06.2021	211.1
16.06.2021	207.3
17.06.2021	211
18.06.2021	207.8
21.06.2021	208
22.06.2021	207.9
23.06.2021	209.7
24.06.2021	208.4
25.06.2021	211.6
28.06.2021	216
01.07.2021	222.2
02.07.2021	219.2
05.07.2021	218.7
06.07.2021	222
07.07.2021	215.9
08.07.2021	218
09.07.2021	213.9
12.07.2021	209.5
13.07.2021	209.6
14.07.2021	208
15.07.2021	209.5
16.07.2021	210
19.07.2021	210.8
20.07.2021	210.7
21.07.2021	207.8
22.07.2021	205
23.07.2021	213.8
26.07.2021	210.1
27.07.2021	205.8
28.07.2021	205.7
02.08.2021	204.1
03.08.2021	206.7
04.08.2021	193.45
05.08.2021	196.55
06.08.2021	204.3
09.08.2021	204
10.08.2021	207.1
11.08.2021	209.1
12.08.2021	208.9
13.08.2021	214.7
16.08.2021	217.8
17.08.2021	207
18.08.2021	210.3
19.08.2021	208.1
20.08.2021	204.3
23.08.2021	209.2
24.08.2021	210.9
25.08.2021	211
26.08.2021	204.7
27.08.2021	206.5
01.09.2021	207.1
02.09.2021	207.2
03.09.2021	204.5
06.09.2021	201.5
07.09.2021	201.9
08.09.2021	198.85
09.09.2021	196.05
10.09.2021	196.15
13.09.2021	198.45
14.09.2021	198.4
15.09.2021	197.4
16.09.2021	197.45
17.09.2021	196.95
20.09.2021	194.05
21.09.2021	196.6
22.09.2021	194
23.09.2021	194.65
24.09.2021	195.35
27.09.2021	193.1
28.09.2021	191.35
01.10.2021	190.6
04.10.2021	188.9
05.10.2021	188
06.10.2021	188.85
07.10.2021	187.1
08.10.2021	188.7
11.10.2021	189.55
12.10.2021	192.95
13.10.2021	199.05
14.10.2021	198.8
15.10.2021	199.6
18.10.2021	198.6
19.10.2021	202.3
20.10.2021	197.05
21.10.2021	198.35
22.10.2021	194.1
25.10.2021	196.9
26.10.2021	196.65
27.10.2021	196.15
28.10.2021	193.55
