26.10.2020	49.98
27.10.2020	50.08
28.10.2020	48.3
02.11.2020	47.34
03.11.2020	44.92
04.11.2020	45.92
05.11.2020	45.84
06.11.2020	47.19
09.11.2020	48.59
10.11.2020	49.23
11.11.2020	50.84
12.11.2020	50.36
13.11.2020	52.6
16.11.2020	53.92
17.11.2020	54.46
18.11.2020	53.4
19.11.2020	54.78
20.11.2020	56.42
23.11.2020	56.82
24.11.2020	57.3
25.11.2020	56.6
26.11.2020	56.12
27.11.2020	56.82
01.12.2020	58.36
02.12.2020	57.9
03.12.2020	56.34
04.12.2020	55.24
07.12.2020	53.74
08.12.2020	55.9
09.12.2020	55.5
10.12.2020	55.38
11.12.2020	55.96
14.12.2020	55.18
15.12.2020	54.6
16.12.2020	54.96
17.12.2020	55.02
18.12.2020	54.28
21.12.2020	54.04
22.12.2020	56.78
23.12.2020	57.96
24.12.2020	58.1
25.12.2020	57.24
28.12.2020	56.4
01.01.2021	56.78
04.01.2021	57.32
05.01.2021	57.82
06.01.2021	57.46
07.01.2021	56.76
08.01.2021	56.34
11.01.2021	56.7
12.01.2021	55.98
13.01.2021	56
14.01.2021	55.72
15.01.2021	55
18.01.2021	55.54
19.01.2021	56
20.01.2021	57.52
21.01.2021	56.7
22.01.2021	56.88
25.01.2021	57.08
26.01.2021	58.96
27.01.2021	59.56
28.01.2021	60
01.02.2021	58.66
02.02.2021	59.7
03.02.2021	58.34
04.02.2021	58.12
05.02.2021	57.7
08.05.2021	57.96
09.05.2021	59.08
10.05.2021	60.6
11.05.2021	60.52
12.05.2021	60.8
15.02.2021	61.46
16.02.2021	60.42
17.02.2021	60.56
18.02.2021	61.08
19.02.2021	60.68
22.02.2021	60.72
23.02.2021	60.96
24.02.2021	60.06
25.02.2021	62.7
26.02.2021	65.06
01.03.2021	65.98
02.03.2021	65.86
03.03.2021	66.24
04.03.2021	65.38
05.03.2021	66.5
08.03.2021	68.82
09.03.2021	69.54
10.03.2021	73.78
11.03.2021	74.14
12.03.2021	75.6
15.03.2021	77.28
16.03.2021	74.84
17.03.2021	77.24
18.03.2021	76.6
19.03.2021	77
22.03.2021	79.36
23.03.2021	82.4
24.03.2021	88.1
25.03.2021	83.1
26.03.2021	90.98
01.04.2021	94.54
02.04.2021	88.22
05.04.2021	85.84
06.04.2021	88.88
07.04.2021	85.72
08.04.2021	89.38
09.04.2021	92.2
12.04.2021	90.64
13.04.2021	93.3
14.04.2021	96.6
15.04.2021	95.32
16.04.2021	96.08
19.04.2021	95.48
20.04.2021	94.68
21.04.2021	95.3
22.04.2021	95.08
23.04.2021	95.82
26.04.2021	98.96
27.04.2021	96
28.04.2021	93.2
03.05.2021	92.36
04.05.2021	92.72
05.05.2021	92.68
06.05.2021	91.86
07.05.2021	91.3
10.05.2021	89.38
11.05.2021	86.94
12.05.2021	87.68
13.05.2021	89.64
14.05.2021	85.62
17.05.2021	88.32
18.05.2021	87
19.05.2021	86.68
20.05.2021	87.58
21.05.2021	84.26
24.05.2021	83.74
25.05.2021	83
26.05.2021	85.72
27.05.2021	85.68
28.05.2021	86
01.06.2021	84.26
02.06.2021	85
03.06.2021	86.24
04.06.2021	87.28
07.06.2021	88
08.06.2021	90.44
09.06.2021	91.4
10.06.2021	92.78
11.06.2021	97.44
14.06.2021	98.66
15.06.2021	99.5
16.06.2021	99.28
17.06.2021	101.35
18.06.2021	97.2
21.06.2021	97.22
22.06.2021	96.88
23.06.2021	98.7
24.06.2021	96.92
25.06.2021	95.7
28.06.2021	93.76
01.07.2021	94.52
02.07.2021	92.38
05.07.2021	96
06.07.2021	95.9
07.07.2021	95.1
08.07.2021	96.46
09.07.2021	95.28
12.07.2021	94.02
13.07.2021	94.58
14.07.2021	91.2
15.07.2021	91.6
16.07.2021	92.3
19.07.2021	91.78
20.07.2021	90.08
21.07.2021	89.52
22.07.2021	88.08
23.07.2021	92.98
26.07.2021	94.2
27.07.2021	93.58
28.07.2021	93.6
02.08.2021	91.84
03.08.2021	91.06
04.08.2021	88.6
05.08.2021	89.26
06.08.2021	91.74
09.08.2021	92.14
10.08.2021	92.3
11.08.2021	91.06
12.08.2021	88.94
13.08.2021	90.22
16.08.2021	91.82
17.08.2021	91.42
18.08.2021	91.32
19.08.2021	90.26
20.08.2021	90.48
23.08.2021	90.18
24.08.2021	91.48
25.08.2021	89.72
26.08.2021	89.7
27.08.2021	90
01.09.2021	91.24
02.09.2021	90.56
03.09.2021	89.1
06.09.2021	86.4
07.09.2021	85.26
08.09.2021	83.18
09.09.2021	82.62
10.09.2021	83.5
13.09.2021	85.58
14.09.2021	86.16
15.09.2021	85.72
16.09.2021	86.06
17.09.2021	86.42
20.09.2021	85.8
21.09.2021	86.66
22.09.2021	87.22
23.09.2021	87.98
24.09.2021	87.28
27.09.2021	87.62
28.09.2021	85.18
01.10.2021	86
04.10.2021	86.18
05.10.2021	86.66
06.10.2021	87.1
07.10.2021	86.66
08.10.2021	85.14
11.10.2021	83.66
12.10.2021	79.62
13.10.2021	82.04
14.10.2021	84.36
15.10.2021	84.58
18.10.2021	84.4
19.10.2021	85.44
20.10.2021	84.3
21.10.2021	86.16
22.10.2021	85.58
25.10.2021	85.74
26.10.2021	84.08
27.10.2021	84.94
28.10.2021	81.66
